Validation_Type,Repeat,Fold,Outer_ID,Original_Index,Role,Composition_ID,Group_Overlap
Fixed_Composition_Grouped,3,3,,167,Training,COMP-eacd4f126ab29a30,False
Fixed_Composition_Grouped,3,3,,173,Training,COMP-0d41a2cf75110ad6,False
Fixed_Composition_Grouped,3,3,,174,Training,COMP-a35a20d65351aafe,False
Fixed_Composition_Grouped,3,3,,175,Training,COMP-b72f6533b137a4f6,False
Fixed_Composition_Grouped,3,3,,176,Training,COMP-5479c448b954c055,False
Fixed_Composition_Grouped,3,3,,177,Training,COMP-5479c448b954c055,False
Fixed_Composition_Grouped,3,3,,178,Training,COMP-b9abc443805301b1,False
Fixed_Composition_Grouped,3,3,,181,Training,COMP-69c6ecd7284d3b47,False
Fixed_Composition_Grouped,3,3,,182,Training,COMP-630f3050f45faf36,False
Fixed_Composition_Grouped,3,3,,183,Training,COMP-630f3050f45faf36,False
Fixed_Composition_Grouped,3,3,,184,Training,COMP-0966c0019ec07f39,False
Fixed_Composition_Grouped,3,3,,186,Training,COMP-0966c0019ec07f39,False
Fixed_Composition_Grouped,3,3,,193,Training,COMP-889d7d6c6dbf5b76,False
Fixed_Composition_Grouped,3,3,,194,Training,COMP-445f55453794f59c,False
Fixed_Composition_Grouped,3,3,,197,Training,COMP-880bd22028629a8e,False
Fixed_Composition_Grouped,3,3,,200,Training,COMP-b878df279a448475,False
Fixed_Composition_Grouped,3,3,,201,Training,COMP-05480af3b167ab05,False
Fixed_Composition_Grouped,3,3,,202,Training,COMP-598bc18a3ba07a9e,False
Fixed_Composition_Grouped,3,3,,205,Training,COMP-d8a14990923ce9f7,False
Fixed_Composition_Grouped,3,3,,207,Training,COMP-948abb1ebd270642,False
Fixed_Composition_Grouped,3,3,,214,Training,COMP-35e38ea13dc05b9e,False
Fixed_Composition_Grouped,3,3,,215,Training,COMP-6b4f0394292930ba,False
Fixed_Composition_Grouped,3,3,,216,Training,COMP-4a76c05754ee1efa,False
Fixed_Composition_Grouped,3,3,,219,Training,COMP-eae7689b221fd7f8,False
Fixed_Composition_Grouped,3,3,,221,Training,COMP-20d1e620c817cb5a,False
Fixed_Composition_Grouped,3,3,,224,Training,COMP-93900d7c81c38cdd,False
Fixed_Composition_Grouped,3,3,,225,Training,COMP-289a02a6b94655b9,False
Fixed_Composition_Grouped,3,3,,226,Training,COMP-93900d7c81c38cdd,False
Fixed_Composition_Grouped,3,3,,228,Training,COMP-46e30c1bd5e987da,False
Fixed_Composition_Grouped,3,3,,229,Training,COMP-2753cd2e053c8c98,False
Fixed_Composition_Grouped,3,3,,230,Training,COMP-0107563adaed8d01,False
Fixed_Composition_Grouped,3,3,,231,Training,COMP-0e256dc7494452a7,False
Fixed_Composition_Grouped,3,3,,232,Training,COMP-0e256dc7494452a7,False
Fixed_Composition_Grouped,3,3,,233,Training,COMP-e60cc4ecffe6b7df,False
Fixed_Composition_Grouped,3,3,,235,Training,COMP-091a20b5a1dfb76f,False
Fixed_Composition_Grouped,3,3,,236,Training,COMP-44fea4804e888e0a,False
Fixed_Composition_Grouped,3,3,,237,Training,COMP-4ef2bcae5243588c,False
Fixed_Composition_Grouped,3,3,,238,Training,COMP-fc5c3e46d2655b62,False
Fixed_Composition_Grouped,3,3,,239,Training,COMP-0b765af90e5ebd4c,False
Fixed_Composition_Grouped,3,3,,240,Training,COMP-0b765af90e5ebd4c,False
Fixed_Composition_Grouped,3,3,,252,Training,COMP-725d39a40881dc4b,False
Fixed_Composition_Grouped,3,3,,253,Training,COMP-725d39a40881dc4b,False
Fixed_Composition_Grouped,3,3,,286,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,288,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,292,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,295,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,296,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,300,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,303,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,306,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,307,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,309,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,310,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,311,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,313,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,315,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,316,Training,COMP-478c9f483894c42c,False
Fixed_Composition_Grouped,3,3,,320,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,321,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,322,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,323,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,324,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,325,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,326,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,327,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,328,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,331,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,333,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,334,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,3,,337,Training,COMP-06072d2dd3b021af,False
Fixed_Composition_Grouped,3,3,,339,Training,COMP-06072d2dd3b021af,False
Fixed_Composition_Grouped,3,3,,348,Training,COMP-30cef922979fb9fd,False
Fixed_Composition_Grouped,3,3,,349,Training,COMP-30cef922979fb9fd,False
Fixed_Composition_Grouped,3,3,,350,Training,COMP-30cef922979fb9fd,False
Fixed_Composition_Grouped,3,3,,351,Training,COMP-30cef922979fb9fd,False
Fixed_Composition_Grouped,3,3,,352,Training,COMP-30cef922979fb9fd,False
Fixed_Composition_Grouped,3,3,,354,Training,COMP-59f47d6774b9fdfb,False
Fixed_Composition_Grouped,3,3,,356,Training,COMP-59f47d6774b9fdfb,False
Fixed_Composition_Grouped,3,3,,358,Training,COMP-59f47d6774b9fdfb,False
Fixed_Composition_Grouped,3,3,,360,Training,COMP-0765adc8c505dd3b,False
Fixed_Composition_Grouped,3,3,,363,Training,COMP-0765adc8c505dd3b,False
Fixed_Composition_Grouped,3,3,,364,Training,COMP-0765adc8c505dd3b,False
Fixed_Composition_Grouped,3,3,,369,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,371,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,372,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,375,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,376,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,378,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,380,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,381,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,382,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,384,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,386,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,387,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,388,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,389,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,391,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,393,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,395,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,399,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,402,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,404,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,405,Training,COMP-6f2ca218fbd1923b,False
Fixed_Composition_Grouped,3,3,,406,Training,COMP-7fb1fecc93ced403,False
Fixed_Composition_Grouped,3,3,,408,Training,COMP-7fb1fecc93ced403,False
Fixed_Composition_Grouped,3,3,,413,Training,COMP-a85acb2f2da0216b,False
Fixed_Composition_Grouped,3,3,,414,Training,COMP-a85acb2f2da0216b,False
Fixed_Composition_Grouped,3,3,,415,Training,COMP-a85acb2f2da0216b,False
Fixed_Composition_Grouped,3,3,,418,Training,COMP-a85acb2f2da0216b,False
Fixed_Composition_Grouped,3,3,,421,Training,COMP-edeedccfd8f07e13,False
Fixed_Composition_Grouped,3,3,,422,Training,COMP-edeedccfd8f07e13,False
Fixed_Composition_Grouped,3,3,,424,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,425,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,427,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,429,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,431,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,432,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,434,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,438,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,440,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,441,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,444,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,445,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,448,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,449,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,450,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,451,Training,COMP-f9d9cbed014e8b80,False
Fixed_Composition_Grouped,3,3,,5,Validation,COMP-8e1fe5f59d3c7565,False
Fixed_Composition_Grouped,3,3,,28,Validation,COMP-3632fb12e94bc35a,False
Fixed_Composition_Grouped,3,3,,47,Validation,COMP-e295ac85ac1ada41,False
Fixed_Composition_Grouped,3,3,,49,Validation,COMP-92ece298f11712f0,False
Fixed_Composition_Grouped,3,3,,67,Validation,COMP-49d8e1edbf1c2fbd,False
Fixed_Composition_Grouped,3,3,,74,Validation,COMP-f9a00d6d8411a0d1,False
Fixed_Composition_Grouped,3,3,,86,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,88,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,92,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,94,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,95,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,96,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,99,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,100,Validation,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,3,,126,Validation,COMP-5502f8bc72167a0b,False
Fixed_Composition_Grouped,3,3,,127,Validation,COMP-5502f8bc72167a0b,False
Fixed_Composition_Grouped,3,3,,148,Validation,COMP-150ce51691dfb5f9,False
Fixed_Composition_Grouped,3,3,,154,Validation,COMP-150ce51691dfb5f9,False
Fixed_Composition_Grouped,3,3,,168,Validation,COMP-92ed17371ff559b6,False
Fixed_Composition_Grouped,3,3,,169,Validation,COMP-92ed17371ff559b6,False
Fixed_Composition_Grouped,3,3,,172,Validation,COMP-92ed17371ff559b6,False
Fixed_Composition_Grouped,3,3,,187,Validation,COMP-a7670bf71188b1d6,False
Fixed_Composition_Grouped,3,3,,188,Validation,COMP-a7670bf71188b1d6,False
Fixed_Composition_Grouped,3,3,,199,Validation,COMP-6525c735bb50fb1c,False
Fixed_Composition_Grouped,3,3,,210,Validation,COMP-d7494ade7e8dd694,False
Fixed_Composition_Grouped,3,3,,211,Validation,COMP-b775405901636085,False
Fixed_Composition_Grouped,3,3,,241,Validation,COMP-631a18a4a6b20c0c,False
Fixed_Composition_Grouped,3,3,,242,Validation,COMP-631a18a4a6b20c0c,False
Fixed_Composition_Grouped,3,3,,243,Validation,COMP-b0cc51380afea02b,False
Fixed_Composition_Grouped,3,3,,246,Validation,COMP-1fc9679353325516,False
Fixed_Composition_Grouped,3,3,,247,Validation,COMP-e295ac85ac1ada41,False
Fixed_Composition_Grouped,3,3,,249,Validation,COMP-e295ac85ac1ada41,False
Fixed_Composition_Grouped,3,3,,251,Validation,COMP-dd1e9c4c0f247912,False
Fixed_Composition_Grouped,3,3,,255,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,256,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,257,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,258,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,259,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,260,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,263,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,266,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,268,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,271,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,272,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,273,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,282,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,283,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,285,Validation,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,3,,341,Validation,COMP-221944a235b3f36b,False
Fixed_Composition_Grouped,3,3,,342,Validation,COMP-221944a235b3f36b,False
Fixed_Composition_Grouped,3,3,,344,Validation,COMP-e1e52574fbb04f58,False
Fixed_Composition_Grouped,3,3,,345,Validation,COMP-e1e52574fbb04f58,False
Fixed_Composition_Grouped,3,3,,347,Validation,COMP-e1e52574fbb04f58,False
Fixed_Composition_Grouped,3,3,,365,Validation,COMP-e1e52574fbb04f58,False
Fixed_Composition_Grouped,3,4,,4,Training,COMP-862c9c676a6f1012,False
Fixed_Composition_Grouped,3,4,,5,Training,COMP-8e1fe5f59d3c7565,False
Fixed_Composition_Grouped,3,4,,14,Training,COMP-609dfbaf681359b8,False
Fixed_Composition_Grouped,3,4,,17,Training,COMP-773f99d6dc417f9e,False
Fixed_Composition_Grouped,3,4,,20,Training,COMP-0b765af90e5ebd4c,False
Fixed_Composition_Grouped,3,4,,21,Training,COMP-0b765af90e5ebd4c,False
Fixed_Composition_Grouped,3,4,,24,Training,COMP-0b765af90e5ebd4c,False
Fixed_Composition_Grouped,3,4,,26,Training,COMP-7decbe1f0284bd78,False
Fixed_Composition_Grouped,3,4,,27,Training,COMP-73d52e7a36d559a9,False
Fixed_Composition_Grouped,3,4,,28,Training,COMP-3632fb12e94bc35a,False
Fixed_Composition_Grouped,3,4,,29,Training,COMP-773f99d6dc417f9e,False
Fixed_Composition_Grouped,3,4,,36,Training,COMP-87a7ec252c82f56c,False
Fixed_Composition_Grouped,3,4,,37,Training,COMP-f6d84b53636ddfbe,False
Fixed_Composition_Grouped,3,4,,43,Training,COMP-9b0e3106e10f71db,False
Fixed_Composition_Grouped,3,4,,44,Training,COMP-0d7ce00a50a6a24f,False
Fixed_Composition_Grouped,3,4,,45,Training,COMP-59ce4655e65cf94a,False
Fixed_Composition_Grouped,3,4,,47,Training,COMP-e295ac85ac1ada41,False
Fixed_Composition_Grouped,3,4,,48,Training,COMP-b611e8d56579c910,False
Fixed_Composition_Grouped,3,4,,49,Training,COMP-92ece298f11712f0,False
Fixed_Composition_Grouped,3,4,,51,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,4,,52,Training,COMP-06f5d2a767a65349,False
Fixed_Composition_Grouped,3,4,,53,Training,COMP-06f5d2a767a65349,False
Fixed_Composition_Grouped,3,4,,54,Training,COMP-ea1f0dc96a173899,False
Fixed_Composition_Grouped,3,4,,60,Training,COMP-3f22c6642a7a1344,False
Fixed_Composition_Grouped,3,4,,61,Training,COMP-3f22c6642a7a1344,False
Fixed_Composition_Grouped,3,4,,62,Training,COMP-21d126c9d34df073,False
Fixed_Composition_Grouped,3,4,,63,Training,COMP-21d126c9d34df073,False
Fixed_Composition_Grouped,3,4,,65,Training,COMP-7c0b488137fafb3b,False
Fixed_Composition_Grouped,3,4,,67,Training,COMP-49d8e1edbf1c2fbd,False
Fixed_Composition_Grouped,3,4,,68,Training,COMP-21d126c9d34df073,False
Fixed_Composition_Grouped,3,4,,69,Training,COMP-8cee7ef8867afd2d,False
Fixed_Composition_Grouped,3,4,,74,Training,COMP-f9a00d6d8411a0d1,False
Fixed_Composition_Grouped,3,4,,80,Training,COMP-a14831ff30c0b14d,False
Fixed_Composition_Grouped,3,4,,83,Training,COMP-e913f917a7e36868,False
Fixed_Composition_Grouped,3,4,,84,Training,COMP-a14831ff30c0b14d,False
Fixed_Composition_Grouped,3,4,,85,Training,COMP-e913f917a7e36868,False
Fixed_Composition_Grouped,3,4,,86,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,87,Training,COMP-a14831ff30c0b14d,False
Fixed_Composition_Grouped,3,4,,88,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,92,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,94,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,95,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,96,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,97,Training,COMP-a14831ff30c0b14d,False
Fixed_Composition_Grouped,3,4,,98,Training,COMP-e913f917a7e36868,False
Fixed_Composition_Grouped,3,4,,99,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,100,Training,COMP-ea2a626c3522e4a5,False
Fixed_Composition_Grouped,3,4,,102,Training,COMP-435a8f4ba56d8b5d,False
Fixed_Composition_Grouped,3,4,,103,Training,COMP-435a8f4ba56d8b5d,False
Fixed_Composition_Grouped,3,4,,104,Training,COMP-435a8f4ba56d8b5d,False
Fixed_Composition_Grouped,3,4,,105,Training,COMP-435a8f4ba56d8b5d,False
Fixed_Composition_Grouped,3,4,,106,Training,COMP-435a8f4ba56d8b5d,False
Fixed_Composition_Grouped,3,4,,107,Training,COMP-384273ac244080b1,False
Fixed_Composition_Grouped,3,4,,110,Training,COMP-c1d72bb5d7d164b0,False
Fixed_Composition_Grouped,3,4,,111,Training,COMP-c1d72bb5d7d164b0,False
Fixed_Composition_Grouped,3,4,,112,Training,COMP-c1d72bb5d7d164b0,False
Fixed_Composition_Grouped,3,4,,115,Training,COMP-15c7378d46cadefa,False
Fixed_Composition_Grouped,3,4,,118,Training,COMP-8bbe9ce01fb6a2d3,False
Fixed_Composition_Grouped,3,4,,120,Training,COMP-8bbe9ce01fb6a2d3,False
Fixed_Composition_Grouped,3,4,,121,Training,COMP-b2e9edd7bc55d085,False
Fixed_Composition_Grouped,3,4,,122,Training,COMP-b2e9edd7bc55d085,False
Fixed_Composition_Grouped,3,4,,123,Training,COMP-0ee2ef468faff8db,False
Fixed_Composition_Grouped,3,4,,125,Training,COMP-0ee2ef468faff8db,False
Fixed_Composition_Grouped,3,4,,126,Training,COMP-5502f8bc72167a0b,False
Fixed_Composition_Grouped,3,4,,127,Training,COMP-5502f8bc72167a0b,False
Fixed_Composition_Grouped,3,4,,130,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,133,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,134,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,135,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,138,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,139,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,141,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,142,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,143,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,144,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,145,Training,COMP-89919c53d3149a2d,False
Fixed_Composition_Grouped,3,4,,146,Training,COMP-266a388f7afdbe91,False
Fixed_Composition_Grouped,3,4,,147,Training,COMP-055230aabe7d502c,False
Fixed_Composition_Grouped,3,4,,148,Training,COMP-150ce51691dfb5f9,False
Fixed_Composition_Grouped,3,4,,149,Training,COMP-266a388f7afdbe91,False
Fixed_Composition_Grouped,3,4,,150,Training,COMP-055230aabe7d502c,False
Fixed_Composition_Grouped,3,4,,152,Training,COMP-055230aabe7d502c,False
Fixed_Composition_Grouped,3,4,,154,Training,COMP-150ce51691dfb5f9,False
Fixed_Composition_Grouped,3,4,,156,Training,COMP-941f92def7f50542,False
Fixed_Composition_Grouped,3,4,,157,Training,COMP-ddfcf6030a718a0c,False
Fixed_Composition_Grouped,3,4,,159,Training,COMP-0346738121cb655e,False
Fixed_Composition_Grouped,3,4,,160,Training,COMP-0346738121cb655e,False
Fixed_Composition_Grouped,3,4,,162,Training,COMP-ddfcf6030a718a0c,False
Fixed_Composition_Grouped,3,4,,163,Training,COMP-b2e9edd7bc55d085,False
Fixed_Composition_Grouped,3,4,,164,Training,COMP-941f92def7f50542,False
Fixed_Composition_Grouped,3,4,,168,Training,COMP-92ed17371ff559b6,False
Fixed_Composition_Grouped,3,4,,169,Training,COMP-92ed17371ff559b6,False
Fixed_Composition_Grouped,3,4,,172,Training,COMP-92ed17371ff559b6,False
Fixed_Composition_Grouped,3,4,,173,Training,COMP-0d41a2cf75110ad6,False
Fixed_Composition_Grouped,3,4,,174,Training,COMP-a35a20d65351aafe,False
Fixed_Composition_Grouped,3,4,,175,Training,COMP-b72f6533b137a4f6,False
Fixed_Composition_Grouped,3,4,,176,Training,COMP-5479c448b954c055,False
Fixed_Composition_Grouped,3,4,,177,Training,COMP-5479c448b954c055,False
Fixed_Composition_Grouped,3,4,,181,Training,COMP-69c6ecd7284d3b47,False
Fixed_Composition_Grouped,3,4,,182,Training,COMP-630f3050f45faf36,False
Fixed_Composition_Grouped,3,4,,183,Training,COMP-630f3050f45faf36,False
Fixed_Composition_Grouped,3,4,,187,Training,COMP-a7670bf71188b1d6,False
Fixed_Composition_Grouped,3,4,,188,Training,COMP-a7670bf71188b1d6,False
Fixed_Composition_Grouped,3,4,,193,Training,COMP-889d7d6c6dbf5b76,False
Fixed_Composition_Grouped,3,4,,199,Training,COMP-6525c735bb50fb1c,False
Fixed_Composition_Grouped,3,4,,200,Training,COMP-b878df279a448475,False
Fixed_Composition_Grouped,3,4,,202,Training,COMP-598bc18a3ba07a9e,False
Fixed_Composition_Grouped,3,4,,205,Training,COMP-d8a14990923ce9f7,False
Fixed_Composition_Grouped,3,4,,207,Training,COMP-948abb1ebd270642,False
Fixed_Composition_Grouped,3,4,,210,Training,COMP-d7494ade7e8dd694,False
Fixed_Composition_Grouped,3,4,,211,Training,COMP-b775405901636085,False
Fixed_Composition_Grouped,3,4,,214,Training,COMP-35e38ea13dc05b9e,False
Fixed_Composition_Grouped,3,4,,215,Training,COMP-6b4f0394292930ba,False
Fixed_Composition_Grouped,3,4,,216,Training,COMP-4a76c05754ee1efa,False
Fixed_Composition_Grouped,3,4,,219,Training,COMP-eae7689b221fd7f8,False
Fixed_Composition_Grouped,3,4,,224,Training,COMP-93900d7c81c38cdd,False
Fixed_Composition_Grouped,3,4,,225,Training,COMP-289a02a6b94655b9,False
Fixed_Composition_Grouped,3,4,,226,Training,COMP-93900d7c81c38cdd,False
Fixed_Composition_Grouped,3,4,,228,Training,COMP-46e30c1bd5e987da,False
Fixed_Composition_Grouped,3,4,,233,Training,COMP-e60cc4ecffe6b7df,False
Fixed_Composition_Grouped,3,4,,235,Training,COMP-091a20b5a1dfb76f,False
Fixed_Composition_Grouped,3,4,,236,Training,COMP-44fea4804e888e0a,False
Fixed_Composition_Grouped,3,4,,238,Training,COMP-fc5c3e46d2655b62,False
Fixed_Composition_Grouped,3,4,,239,Training,COMP-0b765af90e5ebd4c,False
Fixed_Composition_Grouped,3,4,,240,Training,COMP-0b765af90e5ebd4c,False
Fixed_Composition_Grouped,3,4,,241,Training,COMP-631a18a4a6b20c0c,False
Fixed_Composition_Grouped,3,4,,242,Training,COMP-631a18a4a6b20c0c,False
Fixed_Composition_Grouped,3,4,,243,Training,COMP-b0cc51380afea02b,False
Fixed_Composition_Grouped,3,4,,246,Training,COMP-1fc9679353325516,False
Fixed_Composition_Grouped,3,4,,247,Training,COMP-e295ac85ac1ada41,False
Fixed_Composition_Grouped,3,4,,249,Training,COMP-e295ac85ac1ada41,False
Fixed_Composition_Grouped,3,4,,251,Training,COMP-dd1e9c4c0f247912,False
Fixed_Composition_Grouped,3,4,,255,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,256,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,257,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,258,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,259,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,260,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,263,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,266,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,268,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,271,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,272,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,273,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,282,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,283,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,285,Training,COMP-95a56990f4bea8a9,False
Fixed_Composition_Grouped,3,4,,320,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,4,,321,Training,COMP-dbc0864492ec7b98,False
Fixed_Composition_Grouped,3,4,,322,Training,COMP-dbc0864492ec7b98,False
